WaterQualityDateTime,SamplingRecordID,WaterQualityRecordID,WaterQualityDataID,SiteName,SampleLatitude,SampleLongitude,WaterbodyName,BasinName,CatchmentName,SubCatchmentName,Altitude,BottomDepth,RepNo,Depth,Temprature,pH,DO,Conductivity,Turbidity,TurbidityEstimate,SecchiDepth,ActualConductivity,Ammonium,BarometricPressure,Chorophyll_a,Density,DeviceSNPowerPack,DeviceSNSonde,ExternalVoltage,Latitude,Longitude,LocationDepth,Marked,Nitrate,Nitrite,ORP,OxygenPartialPressure,pHmv,Phosphate,Pressure,RDOSaturation,ReadingDatetime - Year,ReadingDatetime - Quarter,ReadingDatetime - Month,ReadingDatetime - Day,Resistivity,Salinity,Sulphate,Temperature789830,Temperature792353,TotalDissolvedSolids,TotalNitrogen,TotalPhosphorus,PROJECT_SEGMENTS
12/11/2014 1:58:00 AM,4878,3928,11429,Allonby,-33.56716,149.25513,Belubula River,Lachlan,LACHLAN,BELUBULA RIVER ABOVE CARCOAR DAM,860,,2,0.200000003,17.78000069,7.28000021,1.600000024,0.518999994,4.699999809,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Murray-Darling Basin Fish Surveys:2014/15"
5/8/2018 5:45:00 AM,12172,10298,28392,Anab1,-35.11398,146.01462,Unnamed Anabranch,Murrumbidgee,,TYACUMBUGGEREMA,118,0.29999999999999999,1,0.200000003,17.18000031,5.269999981,9.949999809,0.187000006,120,L,0.300000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
5/8/2018 5:45:00 AM,12172,10298,28393,Anab1,-35.11398,146.01462,Unnamed Anabranch,Murrumbidgee,,TYACUMBUGGEREMA,118,0.29999999999999999,2,0.200000003,16.47999954,5.340000153,14.69999981,0.189999998,106,L,0.300000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
2/18/2016 4:10:00 AM,10633,9020,24290,Angelina,-35.28536,149.55623,Butmaroo Creek,Lake George,,LAKE GEORGE,781,0.5,1,0.200000003,17.59000015,6.480000019,3.269999981,0.398999989,53.70000076,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2015/2016,Monitoring, Evaluating and Reporting - Inland:2015/2016"
2/18/2016 4:10:00 AM,10633,9020,24291,Angelina,-35.28536,149.55623,Butmaroo Creek,Lake George,,LAKE GEORGE,781,0.5,2,0.200000003,17.45999908,6.679999828,2.470000029,0.370000005,22.79999924,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2015/2016,Monitoring, Evaluating and Reporting - Inland:2015/2016"
2/18/2016 4:10:00 AM,10633,9020,24292,Angelina,-35.28536,149.55623,Butmaroo Creek,Lake George,,LAKE GEORGE,781,0.5,2,0.5,16.88999939,6.579999924,2.029999971,0.368999988,54.20000076,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2015/2016,Monitoring, Evaluating and Reporting - Inland:2015/2016"
11/15/2017 11:26:00 PM,12045,10182,28042,Apex Park Boat Ramp,-33.29731,146.37829,Lake Cargelligo,Lachlan,LACHLAN,LAKE CARGELLIGO,190,2,1,0.200000003,21.45000076,8.880000114,10.53999996,0.629000008,38.79999924,M,0.310000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/15/2017 11:26:00 PM,12045,10182,28043,Apex Park Boat Ramp,-33.29731,146.37829,Lake Cargelligo,Lachlan,LACHLAN,LAKE CARGELLIGO,190,2,2,0.200000003,21.21999931,8.890000343,11.18999958,0.632000029,35.20000076,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/15/2017 11:26:00 PM,12045,10182,28044,Apex Park Boat Ramp,-33.29731,146.37829,Lake Cargelligo,Lachlan,LACHLAN,LAKE CARGELLIGO,190,2,2,1,21.23999977,8.880000114,10.80000019,0.630999982,40.29999924,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/15/2017 11:26:00 PM,12045,10182,28045,Apex Park Boat Ramp,-33.29731,146.37829,Lake Cargelligo,Lachlan,LACHLAN,LAKE CARGELLIGO,190,2,2,2,21.22999954,8.890000343,10.19999981,0.632000029,140,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
5/13/2020 1:10:00 AM,13521,8645,31469,Arabanoo Down,-29.7865,150.624,Myall Creek,Gwydir,,GWYDIR,302,1,1,0.200000003,13.22000027,8.020000458,6.989999771,0.869000018,69.69999695,M,0.310000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/13/2020 1:10:00 AM,13521,8645,31470,Arabanoo Down,-29.7865,150.624,Myall Creek,Gwydir,,GWYDIR,302,1,2,0.200000003,15.52000046,8.010000229,8.760000229,0.911000013,39,M,0.340000004,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/13/2020 1:10:00 AM,13521,8645,31471,Arabanoo Down,-29.7865,150.624,Myall Creek,Gwydir,,GWYDIR,302,1,2,1,13.98999977,7.940000057,7.599999905,0.904999971,185,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/19/2020 2:21:00 AM,13506,8632,31425,Arabanoo Up,-29.7792,150.632,Myall Creek,Gwydir,,MYALL CREEK,311,1.1000000000000001,1,0.200000003,14.56000042,7.900000095,8.75,0.67900002,9,L,0.289999992,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/19/2020 2:21:00 AM,13506,8632,31426,Arabanoo Up,-29.7792,150.632,Myall Creek,Gwydir,,MYALL CREEK,311,1.1000000000000001,2,0.200000003,15.43000031,8.199999809,8.899999619,0.981999993,27,L,0.409999996,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/19/2020 2:21:00 AM,13506,8632,31427,Arabanoo Up,-29.7792,150.632,Myall Creek,Gwydir,,MYALL CREEK,311,1.1000000000000001,2,1,15.89999962,8.100000381,,0.990999997,34,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
11/10/2016 5:00:00 AM,11019,9324,25280,Araluen West,-33.15144,149.46196,Macquarie River,Macquarie,MACQUARIE-BOGAN,MACQUARIE ABOVE BURRENDONG,448,2.2000000000000002,1,0.200000003,22.34000015,8.170000076,6.460000038,0.27700001,0,C,1.710000038,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/10/2016 5:00:00 AM,11019,9324,25281,Araluen West,-33.15144,149.46196,Macquarie River,Macquarie,MACQUARIE-BOGAN,MACQUARIE ABOVE BURRENDONG,448,2.2000000000000002,2,0.200000003,21.95999908,8.270000458,6.269999981,0.277999997,3.200000048,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/10/2016 5:00:00 AM,11019,9324,25282,Araluen West,-33.15144,149.46196,Macquarie River,Macquarie,MACQUARIE-BOGAN,MACQUARIE ABOVE BURRENDONG,448,2.2000000000000002,2,1,21.96999931,8.140000343,5.699999809,0.277999997,4.199999809,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/10/2016 5:00:00 AM,11019,9324,25283,Araluen West,-33.15144,149.46196,Macquarie River,Macquarie,MACQUARIE-BOGAN,MACQUARIE ABOVE BURRENDONG,448,2.2000000000000002,2,2,21.97999954,7.960000038,4.059999943,0.277999997,4.400000095,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/16/2015 7:30:00 PM,10547,8935,23985,Arkstone,-34.04905,149.68373,Retreat River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,800,0.40000000000000002,1,0.200000003,14.94999981,7.570000172,10.96000004,0.097000003,31.39999962,C,0,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2015/2016,Murray-Darling Basin Fish Surveys:2015/16"
11/16/2015 7:30:00 PM,10547,8935,23986,Arkstone,-34.04905,149.68373,Retreat River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,800,0.40000000000000002,2,0.200000003,15.01000023,7.559999943,11.51000023,0.096000001,23.79999924,C,0,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2015/2016,Murray-Darling Basin Fish Surveys:2015/16"
11/19/2018 2:15:00 AM,12700,8037,29539,Armstrong,-35.0947,147.21665,Murrumbidgee River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,,1.2,1,0.200000003,22.38999939,6.670000076,7.639999866,0.107000001,12,L,0.790000021,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/19/2018 2:15:00 AM,12700,8037,29540,Armstrong,-35.0947,147.21665,Murrumbidgee River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,,1.2,2,0.200000003,23.20000076,7.179999828,8.220000267,0.108000003,10.39999962,L,0.75999999,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/19/2018 2:15:00 AM,12700,8037,29541,Armstrong,-35.0947,147.21665,Murrumbidgee River,Murrumbidgee,,WAGGA WAGGA TO GUNDAGAI,,1.2,2,1,23.19000053,6.869999886,8.010000229,0.108000003,11.89999962,L,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
11/6/2014 1:16:00 AM,10476,7838,23729,Ashtons,-34.26559,149.11879,Lachlan River,Lachlan,LACHLAN,LACHLAN RIVER ABOVE REID'S FLAT,370,,1,0.200000003,18.02000046,7.980000019,8.430000305,0.674000025,22,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2016/2017,Lachlan Macquarie Perch Rescue:2014 Spring"
11/6/2014 1:16:00 AM,10476,7838,23730,Ashtons,-34.26559,149.11879,Lachlan River,Lachlan,LACHLAN,LACHLAN RIVER ABOVE REID'S FLAT,370,,1,1,19.95000076,7.909999847,9.039999962,0.666000009,2.599999905,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2016/2017,Lachlan Macquarie Perch Rescue:2014 Spring"
11/6/2014 1:16:00 AM,10476,7838,23731,Ashtons,-34.26559,149.11879,Lachlan River,Lachlan,LACHLAN,LACHLAN RIVER ABOVE REID'S FLAT,370,,1,1.5,18.34000015,7.809999943,8.350000381,0.66900003,36.5,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2016/2017,Lachlan Macquarie Perch Rescue:2014 Spring"
11/6/2014 1:16:00 AM,10476,7838,23732,Ashtons,-34.26559,149.11879,Lachlan River,Lachlan,LACHLAN,LACHLAN RIVER ABOVE REID'S FLAT,370,,2,0.200000003,19.65999985,8.130000114,10.10999966,0.665000021,4.300000191,M,0.639999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2016/2017,Lachlan Macquarie Perch Rescue:2014 Spring"
2/12/2019 5:55:00 AM,12781,8101,29772,Avenel,-35.17667,144.76449,Billabong Creek,Murrumbidgee,,CONARGO,83,1.8,1,0.200000003,20.82999992,7.429999828,8.800000191,0.096000001,166,H,0.180000007,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
2/12/2019 5:55:00 AM,12781,8101,29773,Avenel,-35.17667,144.76449,Billabong Creek,Murrumbidgee,,CONARGO,83,1.8,2,0.200000003,22.40999985,7.239999771,11.30000019,0.090999998,160,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
2/12/2019 5:55:00 AM,12781,8101,29774,Avenel,-35.17667,144.76449,Billabong Creek,Murrumbidgee,,CONARGO,83,1.8,2,1,21.47999954,6.829999924,9.800000191,0.090999998,180,H,0.170000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
1/19/2017 6:15:00 AM,11099,9401,25617,Avenix,-35.1839,148.2279,Killimicat Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,247,1,1,0.200000003,28.30999947,8.899999619,8.489999771,0.354999989,51.79999924,M,0.550000012,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/19/2017 6:15:00 AM,11099,9401,25618,Avenix,-35.1839,148.2279,Killimicat Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,247,1,1,1,29.27000046,8.789999962,8.720000267,0.356000006,60,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
1/19/2017 6:15:00 AM,11099,9401,25619,Avenix,-35.1839,148.2279,Killimicat Creek,Murrumbidgee,MURRUMBIDGEE,BOMBOWLEE/BRUNGLE/ADJUNGBILLY,247,1,2,0.200000003,24.79000092,8.369999886,7.199999809,0.345999986,320,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/7/2016 4:48:00 AM,10981,9290,25160,Badja Glen,-36.11146,149.49451,Big Badja River,Murrumbidgee,MURRUMBIDGEE,NUMERALLA (EAST),820,1,1,0.200000003,16.88999939,7.820000172,5.579999924,0.061000001,3.299999952,C,1,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/7/2016 4:48:00 AM,10981,9290,25161,Badja Glen,-36.11146,149.49451,Big Badja River,Murrumbidgee,MURRUMBIDGEE,NUMERALLA (EAST),820,1,2,0.200000003,17.12999916,7.900000095,7.420000076,0.054000001,3,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/7/2016 4:48:00 AM,10981,9290,25162,Badja Glen,-36.11146,149.49451,Big Badja River,Murrumbidgee,MURRUMBIDGEE,NUMERALLA (EAST),820,1,2,0.200000003,16.18000031,7.809999943,7.909999847,0.054000001,3.700000048,C,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/12/2020 6:20:00 AM,13461,8588,31271,Baiada,-31.26201,151.13606,Peel River,Namoi,NAMOI,UPPER PEEL RIVER,430,0.90000000000000002,1,0.200000003,12.02999973,8.039999962,6.260000229,0.435000002,0,L,0.649999976,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
5/12/2020 6:20:00 AM,13461,8588,31272,Baiada,-31.26201,151.13606,Peel River,Namoi,NAMOI,UPPER PEEL RIVER,430,0.90000000000000002,2,0.200000003,12.22999954,8.010000229,6.389999866,0.425000012,165,L,0.665000021,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2019/20
1/22/2015 6:25:00 AM,4877,3927,11425,Balbardie,-34.29439,148.7943,Boorowa River,Lachlan,LACHLAN,BOOROWA RIVER AND HOVELL'S CREEK,510,,1,0.200000003,28.64999962,8.029999733,6.03000021,0.841000021,1.200000048,M,0.860000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Murray-Darling Basin Fish Surveys:2014/15"
1/22/2015 6:25:00 AM,4877,3927,11426,Balbardie,-34.29439,148.7943,Boorowa River,Lachlan,LACHLAN,BOOROWA RIVER AND HOVELL'S CREEK,510,,2,0.200000003,28.01000023,7.980000019,5.429999828,0.801999986,2.599999905,M,0.910000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Murray-Darling Basin Fish Surveys:2014/15"
1/22/2015 6:25:00 AM,4877,3927,11427,Balbardie,-34.29439,148.7943,Boorowa River,Lachlan,LACHLAN,BOOROWA RIVER AND HOVELL'S CREEK,510,,2,1,23.06999969,7.559999943,3.089999914,0.800000012,5.300000191,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Murray-Darling Basin Fish Surveys:2014/15"
11/28/2017 5:25:00 AM,12061,10198,28105,Ballyhai,-35.33586,145.312,Billabong Creek,Murray Riverina,,CONARGO,100,1.2,1,0.200000003,26.39999962,7.190000057,6.900000095,0.167999998,307,H,0.119999997,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/28/2017 5:25:00 AM,12061,10198,28106,Ballyhai,-35.33586,145.312,Billabong Creek,Murray Riverina,,CONARGO,100,1.2,2,0.200000003,25.40999985,7.260000229,9.819999695,0.150000006,302,H,0.128000006,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/28/2017 5:25:00 AM,12061,10198,28107,Ballyhai,-35.33586,145.312,Billabong Creek,Murray Riverina,,CONARGO,100,1.2,2,1,26.06999969,7.300000191,7.139999866,0.166999996,308,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
5/10/2018 6:28:00 AM,12216,10330,28490,Ballyroe,-34.03231,149.60852,Isabella River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,763,0.40000000000000002,1,0.200000003,11.81000042,8.869999886,11.42000008,0.512000024,130,H,0.079999998,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
5/10/2018 6:28:00 AM,12216,10330,28491,Ballyroe,-34.03231,149.60852,Isabella River,Lachlan,LACHLAN,ABERCROMBIE RIVER ABOVE WYANGALA,763,0.40000000000000002,2,0.200000003,10.48999977,8.880000114,9.729999542,0.519999981,158,H,0.07,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
5/20/2015 2:24:00 AM,2975,2228,6381,Balpool,-35.26015,144.43382,Edward River,Murray Riverina,MURRAY,EDWARD - WAKOOL,50,,1,0.200000003,13.02999973,7.170000076,10.92000008,0.052999999,29.60000038,L,0.519999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Edward-Wakool Long Term Intervention Monitoring:CAT 3 2015"
5/20/2015 2:24:00 AM,2975,2228,6382,Balpool,-35.26015,144.43382,Edward River,Murray Riverina,MURRAY,EDWARD - WAKOOL,50,,1,1,13.05000019,7.079999924,11.21000004,0.054000001,28.89999962,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Edward-Wakool Long Term Intervention Monitoring:CAT 3 2015"
5/20/2015 2:24:00 AM,2975,2228,6383,Balpool,-35.26015,144.43382,Edward River,Murray Riverina,MURRAY,EDWARD - WAKOOL,50,,1,2,13.02000046,6.860000134,10.68999958,0.054000001,29,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Edward-Wakool Long Term Intervention Monitoring:CAT 3 2015"
5/20/2015 2:24:00 AM,2975,2228,6384,Balpool,-35.26015,144.43382,Edward River,Murray Riverina,MURRAY,EDWARD - WAKOOL,50,,1,3,12.97000027,6.340000153,10.89000034,0.054000001,29,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Edward-Wakool Long Term Intervention Monitoring:CAT 3 2015"
5/20/2015 2:24:00 AM,2975,2228,6385,Balpool,-35.26015,144.43382,Edward River,Murray Riverina,MURRAY,EDWARD - WAKOOL,50,,1,4,12.98999977,6.170000076,10.48999977,0.054000001,30.79999924,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Edward-Wakool Long Term Intervention Monitoring:CAT 3 2015"
5/20/2015 2:24:00 AM,2975,2228,6386,Balpool,-35.26015,144.43382,Edward River,Murray Riverina,MURRAY,EDWARD - WAKOOL,50,,2,0.200000003,13.05000019,7.190000057,12.71000004,0.054000001,29.70000076,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Edward-Wakool Long Term Intervention Monitoring:CAT 3 2015"
1/11/2018 3:25:00 AM,11856,9995,27408,Balpool Lagoon,-35.26569,144.44449,Unnamed Lagoon,Murray Riverina,,EDWARD - WAKOOL,74,1,1,0.200000003,23.63999939,7.539999962,7.360000134,0.061000001,83,H,0.090000004,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
1/11/2018 3:25:00 AM,11856,9995,27409,Balpool Lagoon,-35.26569,144.44449,Unnamed Lagoon,Murray Riverina,,EDWARD - WAKOOL,74,1,2,0.200000003,26.76000023,8.06000042,9.609999657,0.059,80,H,0.289999992,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
1/11/2018 3:25:00 AM,11856,9995,27410,Balpool Lagoon,-35.26569,144.44449,Unnamed Lagoon,Murray Riverina,,EDWARD - WAKOOL,74,1,2,1,23.76000023,6.869999886,6.940000057,0.057999998,159,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/22/2016 12:12:00 AM,11011,9319,25264,Bangaroo,-33.59287,148.58667,Belubula River,Lachlan,LACHLAN,BELUBULA TRIBUTARIES BELOW CARCOAR DAM,280,1.3999999999999999,1,0.200000003,22.34000015,8.130000114,5.590000153,0.643999994,49.5,M,0.560000002,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/22/2016 12:12:00 AM,11011,9319,25265,Bangaroo,-33.59287,148.58667,Belubula River,Lachlan,LACHLAN,BELUBULA TRIBUTARIES BELOW CARCOAR DAM,280,1.3999999999999999,2,0.200000003,22.76000023,8.609999657,5.389999866,0.648000002,32.5,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
11/22/2016 12:12:00 AM,11011,9319,25266,Bangaroo,-33.59287,148.58667,Belubula River,Lachlan,LACHLAN,BELUBULA TRIBUTARIES BELOW CARCOAR DAM,280,1.3999999999999999,2,1,22.79000092,8.420000076,4.809999943,0.65200001,29.29999924,M,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
5/27/2015 11:40:00 PM,11089,9391,25592,Bangate Station,-29.30353,147.70402,Narran River,Condamine,CULGOA,NARRAN RIVER,130,,1,0.200000003,15.89999962,,,0.137999997,,H,0.050000001,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,"Basin Plan Environmental Outcomes Monitoring:2014/2015,Murray-Darling Basin Fish Surveys:2014/15 QLD MDBFS"
2/6/2019 7:50:00 AM,12923,8193,30140,Banool,-30.68393,150.67052,Manilla River,Namoi,,LOWER MANILLA,363,0.5,1,0.200000003,26.28000069,7.789999962,7.849999905,0.583999991,18.20000076,M,0.540000021,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
2/6/2019 7:50:00 AM,12923,8193,30141,Banool,-30.68393,150.67052,Manilla River,Namoi,,LOWER MANILLA,363,0.5,2,0.200000003,25.78000069,8.020000458,7.230000019,0.586000025,27.10000038,M,0.519999981,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2018/2019
6/8/2017 4:00:00 AM,11554,9829,26809,Baringa,-29.34938,146.75941,Culgoa River,Condamine,,CULGOA RIVER,121,0.5,1,0.200000003,11.71000004,7.360000134,8.050000191,0.192000002,578,H,0.090000004,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
6/8/2017 4:00:00 AM,11554,9829,26810,Baringa,-29.34938,146.75941,Culgoa River,Condamine,,CULGOA RIVER,121,0.5,2,0.200000003,12.32999992,7.789999962,11.39999962,0.187000006,396,H,,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
6/20/2018 3:40:00 AM,12154,10288,28369,Baringa Downstream,-29.37269,146.7204,Culgoa River,Condamine,,CULGOA RIVER,121,0.5,1,0.200000003,9.609999657,6.789999962,4.579999924,0.088,582,H,0.050000001,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
6/20/2018 3:40:00 AM,12154,10288,28370,Baringa Downstream,-29.37269,146.7204,Culgoa River,Condamine,,CULGOA RIVER,121,0.5,2,0.200000003,10.65999985,6.860000134,5.300000191,0.082000002,590,H,0.050000001,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2017/2018
11/8/2016 11:50:00 PM,10983,9292,25165,Barkings 561,-35.91868,148.14628,Maragle Back Creek,Upper Murray,MURRAY,MARAGLE,502,0.69999999999999996,1,0.200000003,14.92000008,8.210000038,8.140000343,0.165000007,4.300000191,L,0.699999988,,0,,0,,,,,,,,,0,0,,,,0,,,,,,,,,0,,,,0,0,Basin Plan Environmental Outcomes Monitoring:2016/2017
