kingdom,phylum,class,order,family,genus,species,author,species_guid,vernacular_name,Match
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Acacia horrida,(L.) Willd.,https://id.biodiversity.org.au/name/apni/235190,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Verbenaceae,Duranta,Duranta plumeri,Stanley,https://id.biodiversity.org.au/name/apni/236245,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum toressae,F.M.Bailey,https://id.biodiversity.org.au/name/apni/236333,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,Elaphoglossum conforme,Schott,https://id.biodiversity.org.au/name/apni/237780,,No
Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Phebalium,Phebalium ozothamnoides,F.Muell.,https://id.biodiversity.org.au/name/apni/237854,,No
Plantae,Charophyta,Equisetopsida,Malvales,Thymelaeaceae,Pimelea,Pimelea colorans,T.Mitch.,https://id.biodiversity.org.au/name/apni/238605,,No
Plantae,Charophyta,Equisetopsida,Malvales,Thymelaeaceae,Pimelea,Pimelea involucrata,Benth.,https://id.biodiversity.org.au/name/apni/238630,,No
Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Grevillea,Grevillea alpestris,Meisn.,https://id.biodiversity.org.au/name/apni/238660,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Prasophyllum,Prasophyllum tepperi,F.Muell. ex R.S.Rogers,https://id.biodiversity.org.au/name/apni/238797,,No
Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Ferula,Ferula vesceritensis,Coss. & Durieu ex Trab.,https://id.biodiversity.org.au/name/apni/240071,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Phreatia,Phreatia macrophylla,Schltr.,https://id.biodiversity.org.au/name/apni/240626,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,,Agrostophyllum huonense,Ormerod,https://id.biodiversity.org.au/name/apni/240771,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,,Agrostophyllum longinode,Ormerod,https://id.biodiversity.org.au/name/apni/240772,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Mucuna,Mucuna macrocarpa,Wall.,https://id.biodiversity.org.au/name/apni/243041,,No
Plantae,Charophyta,Equisetopsida,Schizaeales,Lygodiaceae,Lygodium,Lygodium borneense,Alderw.,https://id.biodiversity.org.au/name/apni/244039,,No
Plantae,Charophyta,Equisetopsida,Cucurbitales,Cucurbitaceae,,Pilogyne viridifolia,(W.J.de Wilde & Duyfjes) W.J.de Wilde & Duyfjes,https://id.biodiversity.org.au/name/apni/245651,,No
Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Abutilon,Abutilon propinquum,W.Fitzg.,https://id.biodiversity.org.au/name/apni/245663,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Albizia,Albizzia pruinosa,F.Muell.,https://id.biodiversity.org.au/name/apni/246105,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Oxylobium,Oxylobium trilobatum,Benth.,https://id.biodiversity.org.au/name/apni/247106,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Prasophyllum,Prasophyllum tunicatum,Hook.f.,https://id.biodiversity.org.au/name/apni/247287,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Caryophyllaceae,Polycarpaea,Polycarpaea staticiformis,Hochst. & Steud.,https://id.biodiversity.org.au/name/apni/247970,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Leptoceras,Leptoceras fimbriatum,J.M.Black,https://id.biodiversity.org.au/name/apni/248772,,No
Plantae,Charophyta,Equisetopsida,Rosales,Urticaceae,Urtica,Urtica gracilis,Aiton,https://id.biodiversity.org.au/name/apni/248830,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,,Eulophidium pulchrum,(Thouars) Summerh.,https://id.biodiversity.org.au/name/apni/249074,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Caryophyllaceae,Silene,Silene venosa,(Gilib.) Asch.,https://id.biodiversity.org.au/name/apni/3730509,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium lucyi,F.Muell.,https://id.biodiversity.org.au/name/apni/50019395,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amarantus paniculatus,Hook.f.,https://id.biodiversity.org.au/name/apni/50045184,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Helichrysum,Helichrysum rosmarinifolium,Steud.,https://id.biodiversity.org.au/name/apni/50045798,,No
Plantae,Charophyta,Equisetopsida,Hymenophyllales,Hymenophyllaceae,Trichomanes,Trichomanes hymenoides,Hedw.,https://id.biodiversity.org.au/name/apni/50141869,,No
Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Hakea,Hakea leptopoda,(McGill.) Christenh. & Byng,https://id.biodiversity.org.au/name/apni/50314167,,No
Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Styphelia,Styphelia abnormis,(Sond.) J.J.Sm.,https://id.biodiversity.org.au/name/apni/50437956,,No
Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Pyrus,Pyrus microphylla,(Wall. ex Lindl.) M.F.Fay & Christenh.,https://id.biodiversity.org.au/name/apni/50560042,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amarantus gracilis,Domin,https://id.biodiversity.org.au/name/apni/50579281,,No
Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Randia,Randia macrophylla,S.W.L.Jacobs & J.Pickard,https://id.biodiversity.org.au/name/apni/50732203,,No
Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Kunzea,Kunzea obovata x Kunzea opposita var. opposita,Byrnes x Kunzea opposita F.Muell.,https://id.biodiversity.org.au/name/apni/51250991,,No
Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Kunzea,Kunzea bracteolata x Kunzea obovata,Maiden & Betche x Kunzea obovata Byrnes,https://id.biodiversity.org.au/name/apni/51250993,,No
Plantae,Charophyta,Equisetopsida,Asterales,Campanulaceae,Lobelia,Pratia concolor,(R.Br.) Domin,https://id.biodiversity.org.au/name/apni/51260612,Milky Lobelia,No
Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Vincetoxicum,Vincetoxicum forsteri,Meve & Liede,https://id.biodiversity.org.au/name/apni/51263804,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Ptilotus,Ptilotus unguiculatus,T.Hammer,https://id.biodiversity.org.au/name/apni/51265273,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Scrophulariaceae,Myoporum,Myoporum myaporoides,Macarthur & C.Moore,https://id.biodiversity.org.au/name/apni/51303189,,No
Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Scaevola,Scaevola montana,Labill.,https://id.biodiversity.org.au/name/apni/51303876,,No
Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Grevillea,Grevillea 'Coral',,https://id.biodiversity.org.au/name/apni/51340755,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia nigricans,(Haw.) Haw.,https://id.biodiversity.org.au/name/apni/55309,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Nyctaginaceae,Boerhavia,Boerhavia diandra,L.,https://id.biodiversity.org.au/name/apni/57797,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Dryopteridaceae,Dryopteris,Dryopteris dissecta,(G.Forst.) Kuntze,https://id.biodiversity.org.au/name/apni/57809,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Dryopteridaceae,Dryopteris,Dryopteris phegopteris,(L.) C.Chr.,https://id.biodiversity.org.au/name/apni/58109,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Dryopteridaceae,Dryopteris,Dryopteris pteroides,(Retz.) Kuntze,https://id.biodiversity.org.au/name/apni/58185,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Frankeniaceae,Frankenia,Frankenia grandifolia,Cham. & Schltdl.,https://id.biodiversity.org.au/name/apni/58416,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Robiquetia,Robiquetia rectifolia,Dockrill,https://id.biodiversity.org.au/name/apni/59793,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Sehima,Sehima sulcatum,(Hack.) A.Camus,https://id.biodiversity.org.au/name/apni/62075,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Sarcanthus,Sarcanthus beckleri,(F.Muell. ex Benth.) Rupp,https://id.biodiversity.org.au/name/apni/62323,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Sarcochilus,Sarcochilus divitiflorus,Benth.,https://id.biodiversity.org.au/name/apni/62897,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Goadbyella,Goadbyella gracilis,R.S.Rogers,https://id.biodiversity.org.au/name/apni/62910,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Sarcochilus,Sarcochilus phyllorhizus,F.Muell.,https://id.biodiversity.org.au/name/apni/63383,,No
Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Eriostemon,Eriostemon ericifolium,Sweet,https://id.biodiversity.org.au/name/apni/64283,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Sclerolaena,Sclerolaena aellenii,(Ising) A.J.Scott,https://id.biodiversity.org.au/name/apni/64876,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Sclerolaena,Sclerolaena copleyi,(Ising) A.J.Scott,https://id.biodiversity.org.au/name/apni/65244,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Sclerolaena,Sclerolaena cristata,(Ising) A.J.Scott,https://id.biodiversity.org.au/name/apni/65331,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Stachys,Stachys ocymastrum,(L.) Briq.,https://id.biodiversity.org.au/name/apni/65564,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Sclerolaena,Sclerolaena globosa,(Ising) A.J.Scott,https://id.biodiversity.org.au/name/apni/65691,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Taeniophyllum,Taeniophyllum cymbiforme,T.E.Hunt,https://id.biodiversity.org.au/name/apni/65983,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Sclerolaena,Sclerolaena nitida,(Ising) A.J.Scott,https://id.biodiversity.org.au/name/apni/66162,,No
Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Solanum juvenale,Thell.,https://id.biodiversity.org.au/name/apni/68879,,No
Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lepidium,Lepidium aucheri,Boiss.,https://id.biodiversity.org.au/name/apni/69016,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum cilioglossum,R.S.Rogers & Nicholls,https://id.biodiversity.org.au/name/apni/69457,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum wanjurum,T.E.Hunt,https://id.biodiversity.org.au/name/apni/69782,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Portulacaceae,Claytonia,Claytonia pickeringii,(A.Gray) F.Muell.,https://id.biodiversity.org.au/name/apni/71084,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Cleisostoma,Cleisostoma erectum,Fitzg.,https://id.biodiversity.org.au/name/apni/71245,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Cleisostoma,Cleisostoma orbiculare,Rupp,https://id.biodiversity.org.au/name/apni/71275,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Pterostylis,Pterostylis celans,Rupp,https://id.biodiversity.org.au/name/apni/74245,,No
Plantae,Charophyta,Equisetopsida,Ericales,Sapotaceae,Sideroxylon,Sideroxylon argenteum,Thunb.,https://id.biodiversity.org.au/name/apni/74496,,No
Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus scabra,Dum.Cours.,https://id.biodiversity.org.au/name/apni/76480,,No
Plantae,,,,Cornaceae,Stylidium,Stylidium robustum,Sond.,https://id.biodiversity.org.au/name/apni/77116,,No
Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Dampiera,Dampiera mooreana,E.Pritz.,https://id.biodiversity.org.au/name/apni/78598,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Diuris,Diuris citrina,Nicholls,https://id.biodiversity.org.au/name/apni/78895,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Diuris,Diuris curtifolia,Rupp,https://id.biodiversity.org.au/name/apni/79008,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Diuris,Diuris latifolia,Rupp,https://id.biodiversity.org.au/name/apni/79274,,No
Plantae,Charophyta,Equisetopsida,Hymenophyllales,Hymenophyllaceae,Hymenophyllum,Hymenophyllum formosum,Brack.,https://id.biodiversity.org.au/name/apni/80004,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Hyparrhenia,Hyparrhenia aucta,(Stapf) Stent,https://id.biodiversity.org.au/name/apni/81090,,No
Plantae,Charophyta,Equisetopsida,Ericales,Primulaceae,Lysimachia,Lysimachia punctata,L.,https://id.biodiversity.org.au/name/apni/81311,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Corymbis,Corymbis veratrifolia,(Reinw.) Rchb.f.,https://id.biodiversity.org.au/name/apni/81827,,No
Plantae,,,,Polypodiaceae,Polypodium,Polypodium membranaceum,D.Don,https://id.biodiversity.org.au/name/apni/83046,,No
Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Isopogon,Isopogon diversifolius,Ettingsh.,https://id.biodiversity.org.au/name/apni/84213,,No
Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Crataegus,Crataegus oxyacanthoides,Thuill.,https://id.biodiversity.org.au/name/apni/84250,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Phreatia,Phreatia robusta,R.S.Rogers,https://id.biodiversity.org.au/name/apni/84805,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium baseyanum,St.Cloud,https://id.biodiversity.org.au/name/apni/84915,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium eriaeoides,F.M.Bailey,https://id.biodiversity.org.au/name/apni/85468,,No
Plantae,,,,Dennstaedtiaceae,Sphenomeris,Sphenomeris viridis,(Colenso) Brownlie,https://id.biodiversity.org.au/name/apni/85506,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium x grimesii,C.T.White & Summerh.,https://id.biodiversity.org.au/name/apni/85653,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium tenuissimum,Rupp,https://id.biodiversity.org.au/name/apni/86619,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Dendrobium,Dendrobium undulatum,R.Br.,https://id.biodiversity.org.au/name/apni/86795,,No
Plantae,Charophyta,Equisetopsida,Santalales,Loranthaceae,Dendrophthoe,Dendrophthoe longiflora,(Desr.) Tiegh.,https://id.biodiversity.org.au/name/apni/87091,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Prasophyllum,Prasophyllum bowdenae,Rupp,https://id.biodiversity.org.au/name/apni/87129,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Woodsiaceae,Deparia,Deparia prolifera,(Kaulf.) Hook. & Grev.,https://id.biodiversity.org.au/name/apni/87441,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Prasophyllum,Prasophyllum ellipticum,R.S.Rogers,https://id.biodiversity.org.au/name/apni/87548,,No
Plantae,Charophyta,Equisetopsida,Santalales,Loranthaceae,Amylotheca,Amylotheca triflora,(Span.) Danser,https://id.biodiversity.org.au/name/apni/87739,,No
Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cryptocarya,Cryptocarya hypoglauca,Meisn.,https://id.biodiversity.org.au/name/apni/88377,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Eria,Eria dischorensis,Schltr.,https://id.biodiversity.org.au/name/apni/89596,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Andropogon,Andropogon laniger,Desf.,https://id.biodiversity.org.au/name/apni/89720,,No
Plantae,Charophyta,Equisetopsida,Ericales,Sapotaceae,Mimusops,Mimusops dissecta,(G.Forst.) A.DC.,https://id.biodiversity.org.au/name/apni/90121,,No
Plantae,Charophyta,Equisetopsida,Alismatales,Araceae,Alocasia,Alocasia macrorhiza,Schott,https://id.biodiversity.org.au/name/apni/9054276,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Eria,Eria intermedia,Dockrill,https://id.biodiversity.org.au/name/apni/91336,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Caladenia,Caladenia serrata,(Lindl.) Rchb.f.,https://id.biodiversity.org.au/name/apni/92409,,No
Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Ficus,Ficus rigo,F.M.Bailey,https://id.biodiversity.org.au/name/apni/92691,,No
Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Ficus,Ficus scandens,Roxb.,https://id.biodiversity.org.au/name/apni/92850,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Cymbidium,Cymbidium iridifolium,A.Cunn.,https://id.biodiversity.org.au/name/apni/93349,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Blechnaceae,Blechnum,Lomaria alpina,(R.Br.) Spreng.,https://id.biodiversity.org.au/name/apni/93421,,No
Plantae,Charophyta,Equisetopsida,Myrtales,Lythraceae,Lagerstroemia,Lagerstroemia engleriana,Koehne,https://id.biodiversity.org.au/name/apni/9365380,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Tricholaena,Tricholaena teneriffae,(L.) Webb & Berthel.,https://id.biodiversity.org.au/name/apni/93760,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Calanthe,Calanthe veratrifolia,R.Br. ex Ker Gawl.,https://id.biodiversity.org.au/name/apni/94328,,No
Plantae,Charophyta,Equisetopsida,Polypodiales,Lomariopsidaceae,Lomariopsis,Lomariopsis sorbifolia,(L.) FÃ©e,https://id.biodiversity.org.au/name/apni/94384,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Calceolariaceae,Calceolaria,Calceolaria scabiosifolia,Sieber ex Sims,https://id.biodiversity.org.au/name/apni/94495,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Caleana,Caleana nublingii,Nicholls,https://id.biodiversity.org.au/name/apni/94904,,No
Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Physalis,Physalis angustifolia,Nutt.,https://id.biodiversity.org.au/name/apni/97511,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Panicum,Panicum polygonatum,Schrad.,https://id.biodiversity.org.au/name/apni/97745,,No
Plantae,Charophyta,Equisetopsida,Ericales,Polemoniaceae,Gilia,Gilia achilleifolia,Benth.,https://id.biodiversity.org.au/name/apni/98041,,No
Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Phebalium,Phebalium filifolium - Phebalium maxwellii,Turcz. - Phebalium maxwellii (F.Muell.) Engl.,https://id.biodiversity.org.au/name/apni/9819173,,No
Plantae,Charophyta,Equisetopsida,,Pteridaceae,Monogramma,Monogramma paradoxa,Bedd.,https://id.biodiversity.org.au/name/apni/98303,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Desmodium,Desmodium concinnum,DC.,https://id.biodiversity.org.au/name/apni/98377,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Desmodium,Desmodium gyrans,(L.f.) DC.,https://id.biodiversity.org.au/name/apni/98455,,No
Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Zeuxine,Zeuxine attenuata,R.S.Rogers & C.T.White,https://id.biodiversity.org.au/name/apni/98472,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Desmodium,Desmodium motorium,(Houtt.) Merr.,https://id.biodiversity.org.au/name/apni/98579,,No
Plantae,,,,Cephaloziaceae,Cephalozia,Cephalozia aterrima,Steph.,https://id.biodiversity.org.au/name/ausmoss/210048,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Picris,Picris wagenitzii,Lack,https://id.biodiversity.org.au/node/apni/2886114,,No
Plantae,Charophyta,Equisetopsida,Rosales,Ulmaceae,Ulmus,Ulmus thomasii,Sarg.,https://id.biodiversity.org.au/node/apni/2886440,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Puccinellia,Puccinellia decumbens,A.R.Williams,https://id.biodiversity.org.au/node/apni/2888412,,No
Plantae,Charophyta,Equisetopsida,Rosales,Rhamnaceae,Stenanthemum,Stenanthemum bilobum,Rye,https://id.biodiversity.org.au/node/apni/2888992,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Calotis,Calotis glabrescens,C.T.White,https://id.biodiversity.org.au/node/apni/2889477,,No
Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Cynanchum,Cynanchum leibianum,(F.Muell.) P.I.Forst.,https://id.biodiversity.org.au/node/apni/2890235,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Tamaricaceae,Tamarix,Tamarix indica,Willd.,https://id.biodiversity.org.au/node/apni/2895215,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Senecio,Senecio tasmanicus,I.Thomps.,https://id.biodiversity.org.au/node/apni/2895651,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Digitaria,Digitaria veldkampiana,B.K.Simon,https://id.biodiversity.org.au/node/apni/2896436,,No
Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Goodenia,Goodenia pallida,Carolin,https://id.biodiversity.org.au/node/apni/2897352,,No
Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lepidium,Lepidium drummondii,Thell.,https://id.biodiversity.org.au/node/apni/2898790,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Hovea,Hovea linearis x Hovea heterophylla,(Sm.) R.Br. x Hovea heterophylla A.Cunn. ex Hook.f.,https://id.biodiversity.org.au/node/apni/2899293,,No
Plantae,Charophyta,Equisetopsida,Ericales,Primulaceae,Ardisia,Ardisia fasciculata,C.T.White,https://id.biodiversity.org.au/node/apni/2899823,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Justicia,Justicia tenella,(Nees) T.Anderson,https://id.biodiversity.org.au/node/apni/2900844,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Linaria,Linaria bordiana,Santa & Simonn.,https://id.biodiversity.org.au/node/apni/2903636,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Paenula,Paenula storyi,Orchard,https://id.biodiversity.org.au/node/apni/2905155,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Senecio,Senecio articulatus,(L.f.) Sch.Bip.,https://id.biodiversity.org.au/node/apni/2905951,,No
Plantae,Charophyta,Equisetopsida,Poales,Eriocaulaceae,Eriocaulon,Eriocaulon bifistulosum,Van Heurck & MÃ¼ll.Arg.,https://id.biodiversity.org.au/node/apni/2906106,,No
Plantae,Charophyta,Equisetopsida,,Boraginaceae,Heliotropium,Heliotropium chalcedonium,Craven,https://id.biodiversity.org.au/node/apni/2908604,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Labichea,Labichea obtrullata,J.H.Ross,https://id.biodiversity.org.au/node/apni/2909821,,No
Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus armstrongii,Benth.,https://id.biodiversity.org.au/node/apni/2910389,,No
Plantae,Charophyta,Equisetopsida,Malpighiales,Linaceae,Linum,Linum albidum,Ewart & Jean White,https://id.biodiversity.org.au/node/apni/2910726,,No
Plantae,Charophyta,Equisetopsida,Santalales,Santalaceae,Leptomeria,Leptomeria dielsiana,Pilg.,https://id.biodiversity.org.au/node/apni/2910840,,No
Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Cajanus,Cajanus platycarpus,(Benth.) Maesen,https://id.biodiversity.org.au/node/apni/2911327,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Palafoxia,Palafoxia texana,DC.,https://id.biodiversity.org.au/node/apni/2912690,,No
Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Bupleurum,Bupleurum odontites,L.,https://id.biodiversity.org.au/node/apni/2912960,,No
Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Ptilotus,Ptilotus robynsianus,Benl,https://id.biodiversity.org.au/node/apni/2913154,,No
Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Brachyloma,Brachyloma moolya MS,Cranfield,https://id.biodiversity.org.au/node/apni/2913502,,No
Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum calamitosum,L.,https://id.biodiversity.org.au/node/apni/2913628,,No
Plantae,Charophyta,Equisetopsida,Gentianales,Gentianaceae,Gentianella,Gentianella grandis,(L.G.Adams) Glenny,https://id.biodiversity.org.au/node/apni/2917284,,No
Plantae,Charophyta,Equisetopsida,Saxifragales,Crassulaceae,Sedum,Sedum sexangulare,L.,https://id.biodiversity.org.au/node/apni/2917975,,No
Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Setaria,Setaria clivalis,(Ridl.) Veldkamp,https://id.biodiversity.org.au/node/apni/2921006,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Spilanthes,Spilanthes anactina,F.Muell.,https://id.biodiversity.org.au/node/apni/8896319,,No
Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Xanthium,Xanthium canescens,(Costa) Widder,https://id.biodiversity.org.au/taxon/apni/51269075,,No
